text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",1,3,IBUBd5RWDWAsWUvomEHdplTNepk,ḥꜣ.t-ꜥ,ḥꜣ.t-ꜥ,𓄂𓐰𓂝,𓄂𓂝,"['𓄂', '𓂝']",853378,ḥꜣ.t-ꜥ,NOUN,,"Anfang (von etwas, mit versch. Präpositionen)",,,0.0,"['𓄂', '𓂝']","['complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",16,1,IBUBdQMfYPl9V0s8oPXPJ1Uz5z8,ꜥtḫ,ꜥtḫ,<g>A36C</g>,<g>A36C</g>,"['<', 'g', '>', 'A', '3', '6', 'C', '<', '/', 'g', '>']",41820,ꜥtḫ,VERB,,durchseihen; auspressen,,,0.0,['A36C'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",17,1,IBUBdwA1FQO3N02fpHXoQL8sWM0,zwr,zwr,𓀁,𓀁,['𓀁'],130360,zwr,VERB,,trinken,,,0.0,['𓀁'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",17,2,IBUBd6PT044hJkX4guQF92GjxQ8,r,r,𓂋,𓂋,['𓂋'],400030,r,PREP,,zu (temp.); bis (temp.); lang (Dauer); [temporal],,,0.0,['𓂋'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",17,3,IBUBd93XQwzPSkpAuc6XBRjkMtY,hrw,hrw,𓇳,𓇳,['𓇳'],99060,hrw,NOUN,,Tag,,,0.0,['𓇳'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",17,4,IBUBd1kll5W9qU9EiPcZCfPQd5s,4,4,,𓏽,['𓏽'],850814,1...n,NUM,,[Kardinalzahl (ganze Zahlen und Brüche) in Ziffernschreibung],,,0.0,['𓏽'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",18,3,IBUBdykT5tQS5UBpogajv9RVZdg,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",18,4,ICABMwq4qUHWikQ8hwEGqZ3pxpE,⟨n.t⟩,n.t,,,[],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,[],[]
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",18,5,IBUBdyZt4QGpXUadsGQ9oFHWMLw,rḏi̯.t,rḏi̯.t,𓂋𓐰𓂝𓐰𓏏,𓂋𓂝𓏏,"['𓂋', '𓂝', '𓏏']",550028,rḏi̯,VERB,,veranlassen; zulassen (dass),,,0.0,"['𓂋', '𓂝', '𓏏']","['complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",18,6,IBUBdQXwpb87WEQdtmo07isnjV4,wšš,wšš,𓏲𓈙𓐰𓈙𓂺,𓏲𓈙𓈙𓂺,"['𓏲', '𓈙', '𓈙', '𓂺']",49950,wzš,VERB,,harnen; ausscheiden,,,0.0,"['𓏲', '𓈙', '𓈙', '𓂺']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",18,7,IBUBd6QxsoRvoULQra13NEUFW3w,⸗tw,⸗tw,𓏏𓏲,𓏏𓏲,"['𓏏', '𓏲']",170100,⸗tw,PRON,,[Suffix Pron. sg.3.c.],,,0.0,"['𓏏', '𓏲']","['complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",20,2,IBUBdWaTubc0wEeCifxQ13H1nrI,ꞽri̯,ꞽri̯,𓁹,𓁹,['𓁹'],28550,ꞽri̯,VERB,,machen; tun; fertigen; fungieren als; handeln,,,0.0,['𓁹'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",20,3,IBUBd6bumDyenUSemKnfQreKwjA,m,m,𓅓,𓅓,['𓅓'],500292,m,PREP,,als (etwas sein); nämlich (etwas); zu (etwas werden); [identifizierend],,,0.0,['𓅓'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",20,4,IBUBd9SaV6hB0UaopgjCcnBQhCA,mt,mt,𓂺<g>M33B</g>𓏤,𓂺<g>M33B</g>𓏤,"['𓂺', '<', 'g', '>', 'M', '3', '3', 'B', '<', '/', 'g', '>', '𓏤']",77320,mt,NOUN,,Zäpfchen (med.),,,0.0,"['𓂺', 'M33B', '𓏤']","['complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",21,3,IBUBdy8IgHnwYkTAgcwEQwR5MQ4,sp.w.PL,sp.w.PL,𓊃𓐰𓊪𓐱𓏲𓊗𓐰𓏥,𓊃𓊪𓏲𓊗𓏥,"['𓊃', '𓊪', '𓏲', '𓊗', '𓏥']",132320,zp,NOUN,,"Heilmittel, Mittel",,,0.0,"['𓊃', '𓊪', '𓏲', '𓊗', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",21,4,IBUBdQsUkbZhRkgIoYjwomR392Y,n.w,n.w,𓏌𓏤,𓏌𓏤,"['𓏌', '𓏤']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓏌', '𓏤']","['complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",21,5,IBUBd6ZyPXWdQUYjnKpKQDR7LQM,ḫꜣꜥ,ḫꜣꜥ,𓆼𓄿𓂝𓐰𓂺,𓆼𓄿𓂝𓂺,"['𓆼', '𓄿', '𓂝', '𓂺']",113570,ḫꜣꜥ,VERB,,harnen,,,0.0,"['𓆼', '𓄿', '𓂝', '𓂺']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",22,2,IBUBdy7xBC6rQUXwhEogRWRrqUo,šnꞽ-tꜣ,šnꞽ-tꜣ,𓁸𓐰𓏥𓇾𓐰𓈇𓐱𓏤𓈒𓐰𓏥,𓁸𓏥𓇾𓈇𓏤𓈒𓏥,"['𓁸', '𓏥', '𓇾', '𓈇', '𓏤', '𓈒', '𓏥']",155670,šnꞽ-tꜣ,NOUN,,[Pflanze aus dem Wadi Natrun],,,0.0,"['𓁸', '𓏥', '𓇾', '𓈇', '𓏤', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",22,3,IBUBd4aqaNv72E2SifFWfBOIAks,rʾ-8,rʾ-8,𓂋𓐰𓏽𓐰𓏽,𓂋𓏽𓏽,"['𓂋', '𓏽', '𓏽']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓏽', '𓏽']","['complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",22,5,IBUBd7T2JVsAr0grmrWzMCz6MlQ,bꞽ.t,bꞽ.t,𓆤𓏏𓏌𓐰𓏥,𓆤𓏏𓏌𓏥,"['𓆤', '𓏏', '𓏌', '𓏥']",54210,bꞽ.t,NOUN,,Honig,,,0.0,"['𓆤', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",22,6,IBUBdWnayGAgJ0H8vgcbSHTQjTI,rʾ-8,rʾ-8,𓂋𓐰𓏽𓐰𓏽,𓂋𓏽𓏽,"['𓂋', '𓏽', '𓏽']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓏽', '𓏽']","['complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",23,2,IBUBd74qh1slQ0dOry1lOELSMCQ,ꞽri̯,ꞽri̯,𓁹,𓁹,['𓁹'],28550,ꞽri̯,VERB,,machen; tun; fertigen; fungieren als; handeln,,,0.0,['𓁹'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",23,3,IBUBd9gS1S77Bk7quTjad0vYbpE,m,m,𓅓,𓅓,['𓅓'],500292,m,PREP,,als (etwas sein); nämlich (etwas); zu (etwas werden); [identifizierend],,,0.0,['𓅓'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",23,4,IBUBd4sQfYvUWEhCom3NhWeqE24,(ꞽ)ḫ.t,ꞽḫ.t,𓐍𓐰𓏏𓏛𓐰𓏥,𓐍𓏏𓏛𓏥,"['𓐍', '𓏏', '𓏛', '𓏥']",30750,ꞽḫ.t,NOUN,,Sache; Besitz; Speisen; Opfer; Reliquie,,,0.0,"['𓐍', '𓏏', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",23,6,IBUBd4yS8jjMQkSYjQrw37FWkAc,wꜥ.t,wꜥ.t,𓌡𓐰𓂝𓐱𓏏𓏤,𓌡𓂝𓏏𓏤,"['𓌡', '𓂝', '𓏏', '𓏤']",44150,wꜥ,ADJ,,eins (Zahl); einzig,,,0.0,"['𓌡', '𓂝', '𓏏', '𓏤']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",24,1,IBUBd1SQMCAzB0RQm42wt5y0iUI,wnm,wnm,𓏶𓅓𓀁,𓏶𓅓𓀁,"['𓏶', '𓅓', '𓀁']",46710,wnm,VERB,,essen,,,0.0,"['𓏶', '𓅓', '𓀁']","['complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",24,3,IBUBdW1KXqZNP0ZOrgPYSCva7bE,sꜥm,sꜥm,𓋴𓂝𓅓𓄈𓀁,𓋴𓂝𓅓𓄈𓀁,"['𓋴', '𓂝', '𓅓', '𓄈', '𓀁']",128840,sꜥm,VERB,,verschlucken,,,0.0,"['𓋴', '𓂝', '𓅓', '𓄈', '𓀁']","['complete', 'complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",24,4,IBUBd0d5fP89c0YdtV5dsXe6QSg,m,m,𓅓,𓅓,['𓅓'],64364,m,PREP,,mittels; durch (etwas); [instrumental],,,0.0,['𓅓'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",24,5,IBUBd8VwgDedzkX4gwFZIWkcS5U,ḥ(n)q.t,ḥnq.t,𓎛𓈎𓐰𓏏𓏌𓐰𓏥,𓎛𓈎𓏏𓏌𓏥,"['𓎛', '𓈎', '𓏏', '𓏌', '𓏥']",110300,ḥnq.t,NOUN,,Bier,,,0.0,"['𓎛', '𓈎', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",24,6,IBUBdwxWiWhRwECkpJMoL6vZtGE,1/32,1/32,𓂅,𓂅,['𓂅'],600016,1/32,NUM,,1/32 [ⁿHeqat („Horusaugenbruch“)],,,0.0,['𓂅'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",24,8,IBUBdQpn7Q2d6koUs6q2SLxTBPQ,ꞽrp,ꞽrp,𓇋𓂋𓐰𓊪𓏌𓐰𓏥,𓇋𓂋𓊪𓏌𓏥,"['𓇋', '𓂋', '𓊪', '𓏌', '𓏥']",29740,ꞽrp,NOUN,,Wein (Getränk),,,0.0,"['𓇋', '𓂋', '𓊪', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",24,9,IBUBdzdqeuwMmk2tnb9J9oe0kvA,1/64,1/64,𓂆,𓂆,['𓂆'],600017,1/64,NUM,,1/64 [ⁿHeqat („Horusaugenbruch“)],,,0.0,['𓂆'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",24,10,IBUBd4YiynWAv0VekpopWbWjWfI,rʾ-pw,rʾ-pw,𓂋𓐰𓏤𓊪𓏲,𓂋𓏤𓊪𓏲,"['𓂋', '𓏤', '𓊪', '𓏲']",92850,rʾ-pw,PART,,oder,,,0.0,"['𓂋', '𓏤', '𓊪', '𓏲']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",25,3,IBUBdzW8ZkNnaEJAqiOGAMQkroU,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",26,2,IBUBd7NGkZNAikW1vbwmIo77XbA,ꜥꜥꜣm,ꜥꜥꜣm,𓂝𓐰𓂝𓄿𓅓𓆰𓐰𓏥,𓂝𓂝𓄿𓅓𓆰𓏥,"['𓂝', '𓂝', '𓄿', '𓅓', '𓆰', '𓏥']",35700,ꜥꜥꜣm,NOUN,,[Pflanze (offizinell)],,,0.0,"['𓂝', '𓂝', '𓄿', '𓅓', '𓆰', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",26,3,IBUBd0wVwrouEEpWrRPDucsQQSc,rʾ-8,rʾ-8,𓂋𓐰𓏽𓐰𓏽,𓂋𓏽𓏽,"['𓂋', '𓏽', '𓏽']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓏽', '𓏽']","['complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",26,5,IBUBdz2sgBuPf0LMkWMt2jytgHg,ḏꜣr.t,ḏꜣr.t,𓍑𓄿𓂋𓐰𓏏𓐎𓈒𓐰𓏥,𓍑𓄿𓂋𓏏𓐎𓈒𓏥,"['𓍑', '𓄿', '𓂋', '𓏏', '𓐎', '𓈒', '𓏥']",182260,ḏꜣr.t,NOUN,,Johannisbrotfrucht,,,0.0,"['𓍑', '𓄿', '𓂋', '𓏏', '𓐎', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",26,6,IBUBd0xYalQ4IE1TvUjhcdEMuvw,rʾ-8,rʾ-8,𓂋𓐰𓏽𓐰𓏽,𓂋𓏽𓏽,"['𓂋', '𓏽', '𓏽']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓏽', '𓏽']","['complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",26,8,IBUBd6liSszkGk6sq1WU8lyckZY,šnꞽ-tꜣ,šnꞽ-tꜣ,𓁸𓐰𓏥𓇾𓐰𓈇𓐱𓏤𓈒𓐰𓏥,𓁸𓏥𓇾𓈇𓏤𓈒𓏥,"['𓁸', '𓏥', '𓇾', '𓈇', '𓏤', '𓈒', '𓏥']",155670,šnꞽ-tꜣ,NOUN,,[Pflanze aus dem Wadi Natrun],,,0.0,"['𓁸', '𓏥', '𓇾', '𓈇', '𓏤', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",26,9,IBUBd22LT0KsuEQonvwEzF7IcqE,rʾ-8,rʾ-8,𓂋𓐰𓏽𓐰𓏽,𓂋𓏽𓏽,"['𓂋', '𓏽', '𓏽']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓏽', '𓏽']","['complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",26,11,IBUBd5mRucE89UbTmWw2a3SPuc4,bꞽ.t,bꞽ.t,𓆤𓏏𓏌𓐰𓏥,𓆤𓏏𓏌𓏥,"['𓆤', '𓏏', '𓏌', '𓏥']",54210,bꞽ.t,NOUN,,Honig,,,0.0,"['𓆤', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",26,12,IBUBd0wmq78PiEvNkyVyVEQwWF4,rʾ-32,rʾ-32,𓂋𓐰𓎏𓐰𓎆𓏻,𓂋𓎏𓎆𓏻,"['𓂋', '𓎏', '𓎆', '𓏻']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓎏', '𓎆', '𓏻']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",27,2,IBUBdWUXjVWntEkjvX1OCHAlqiM,ꞽri̯,ꞽri̯,𓁹,𓁹,['𓁹'],28550,ꞽri̯,VERB,,machen; tun; fertigen; fungieren als; handeln,,,0.0,['𓁹'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",27,3,IBUBd1F7Dd44xE7zkTVJwAg7Kws,m,m,𓅓,𓅓,['𓅓'],500292,m,PREP,,als (etwas sein); nämlich (etwas); zu (etwas werden); [identifizierend],,,0.0,['𓅓'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",27,4,IBUBdxGkmN3DxUgZoPQZRtxc5n4,(ꞽ)ḫ.t,ꞽḫ.t,𓐍𓐰𓏏𓏛𓐰𓏥,𓐍𓏏𓏛𓏥,"['𓐍', '𓏏', '𓏛', '𓏥']",30750,ꞽḫ.t,NOUN,,Sache; Besitz; Speisen; Opfer; Reliquie,,,0.0,"['𓐍', '𓏏', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",27,5,IBUBd9JbQL5f7ELQn4VCgz4iz3c,wꜥ.t,wꜥ.t,𓌡𓐰𓂝𓐱𓏏𓏤,𓌡𓂝𓏏𓏤,"['𓌡', '𓂝', '𓏏', '𓏤']",44150,wꜥ,ADJ,,eins (Zahl); einzig,,,0.0,"['𓌡', '𓂝', '𓏏', '𓏤']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",28,2,IBUBd9op2vVvD004nOCbngLK7uA,wnm,wnm,𓏶𓅓𓀁,𓏶𓅓𓀁,"['𓏶', '𓅓', '𓀁']",46710,wnm,VERB,,essen,,,0.0,"['𓏶', '𓅓', '𓀁']","['complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",28,3,IBUBdwLdecQkZkW8jSyd4skJHqQ,ꞽn,ꞽn,𓇋𓈖,𓇋𓈖,"['𓇋', '𓈖']",26660,ꞽn,PREP,,durch; seitens; [Einführung des Agens bei Passiv],,,0.0,"['𓇋', '𓈖']","['complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",28,4,IBUBdwq6W4T2C0mZrkX35P5RUBE,s,s,𓊃𓐰𓀀𓐱𓏤,𓊃𓀀𓏤,"['𓊃', '𓀀', '𓏤']",125010,z,NOUN,,Mann; Person; Wesen,,,0.0,"['𓊃', '𓀀', '𓏤']","['complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",28,5,IBUBd7hWv0ywLUqfqcVNKfQf3L0,n,n,𓂜,𓂜,['𓂜'],78875,n,PREP,,innerhalb von (temporal); in (Zeitraum); [temporal],,,0.0,['𓂜'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",28,6,IBUBdWRZ6TbQIkoon4ZnaIe07q4,hrw,hrw,𓇳𓏤,𓇳𓏤,"['𓇳', '𓏤']",99060,hrw,NOUN,,Tag,,,0.0,"['𓇳', '𓏤']","['complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",28,7,IBUBd717pVRR40pvmGdZ4zUDVIM,wꜥ,wꜥ,𓌡𓐰𓂝𓐱𓏤,𓌡𓂝𓏤,"['𓌡', '𓂝', '𓏤']",44150,wꜥ,ADJ,,eins (Zahl); einzig,,,0.0,"['𓌡', '𓂝', '𓏤']","['complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",29,3,IBUBd8kPwPeQOUeIjIFU0qsQPlQ,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",30,2,IBUBd7I5p9nKWU8GsQdzfiWVRCQ,bꞽ.t,bꞽ.t,𓆤𓏏𓏌𓐰𓏥,𓆤𓏏𓏌𓏥,"['𓆤', '𓏏', '𓏌', '𓏥']",54210,bꞽ.t,NOUN,,Honig,,,0.0,"['𓆤', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",30,3,IBUBdwW5Ta0R70cOlp5c0BbtvZI,rʾ-8,rʾ-8,𓂋𓐰𓏽𓐰𓏽,𓂋𓏽𓏽,"['𓂋', '𓏽', '𓏽']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓏽', '𓏽']","['complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",30,5,IBUBd2TNNhb8JkTiqHTDxJRpMYs,šnꞽ-tꜣ,šnꞽ-tꜣ,𓁸𓐰𓏥𓇾𓐰𓈇𓐱𓏤𓈒𓐰𓏥,𓁸𓏥𓇾𓈇𓏤𓈒𓏥,"['𓁸', '𓏥', '𓇾', '𓈇', '𓏤', '𓈒', '𓏥']",155670,šnꞽ-tꜣ,NOUN,,[Pflanze aus dem Wadi Natrun],,,0.0,"['𓁸', '𓏥', '𓇾', '𓈇', '𓏤', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
