text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,1,2,IBUBdzzeLV7Mt01PpeE6ecTW50U,ḥꜣ.t-ꜥ,ḥꜣ.t-ꜥ,𓄂𓐰𓂝,𓄂𓂝,"['𓄂', '𓂝']",853378,ḥꜣ.t-ꜥ,NOUN,,"Anfang (von etwas, mit versch. Präpositionen)",,,0.0,"['𓄂', '𓂝']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,31,1,IBUBd54Wpc8EOE8AmxyJWnOz1KE,pnq,pnq,𓊪𓐰𓈖𓈎𓐰𓂝,𓊪𓈖𓈎𓂝,"['𓊪', '𓈖', '𓈎', '𓂝']",60130,pnq,VERB,,schöpfen; ausschöpfen; gießen,,,0.0,"['𓊪', '𓈖', '𓈎', '𓂝']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,31,2,IBUBd5QnRWR3aU9VpjB3SKrq5EA,nn-n,nn-n,𓇑𓇑𓈖𓐰𓈖,𓇑𓇑𓈖𓈖,"['𓇑', '𓇑', '𓈖', '𓈖']",500001,nn-n,PRON,,diese [Dem. Pron. pl.c.],,,0.0,"['𓇑', '𓇑', '𓈖', '𓈖']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,31,3,IBUBd9oZGhIRCUEuhlxgdqtDlZg,mrḥ.t,mrḥ.t,𓌻𓐰𓂋𓎛𓏏𓏌𓐰𓏥,𓌻𓂋𓎛𓏏𓏌𓏥,"['𓌻', '𓂋', '𓎛', '𓏏', '𓏌', '𓏥']",72840,mrḥ.t,NOUN,,Fett (allg.); Salböl,,,0.0,"['𓌻', '𓂋', '𓎛', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,32,1,IBUBd4C0jI0y3EedkC2LkHgaNTw,ḏi̯,ḏi̯,𓂝,𓂝,['𓂝'],96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,0.0,['𓂝'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,32,2,IBUBd7gjQYSmA0IkqiBPcfv88lE,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,32,3,IBUBd0n35R8i8EgHoO36oReMVSY,kꜣp.t,kꜣp.t,𓊶𓐰𓊪𓏏𓋳,𓊶𓊪𓏏𓋳,"['𓊶', '𓊪', '𓏏', '𓋳']",163410,kꜣp.t,NOUN,,Leinenstück (über Topföffnung),,,0.0,"['𓊶', '𓊪', '𓏏', '𓋳']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,32,4,IBUBdymZKeKKnkuXnBx4lYxzjJE,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,32,5,IBUBd8wXoo7FSky5veYjcxWWdQI,gs,gs,𓐞𓐰𓏤,𓐞𓏤,"['𓐞', '𓏤']",168260,gs,NOUN,,Hälfte,,,0.0,"['𓐞', '𓏤']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,32,6,IBUBd6tMBDH55EKQpx4AfS1tfuk,n,n,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,32,7,IBUBd10BHx6QxExhl1QQXn5hqsY,ḥr.ꞽ,ḥr.ꞽ,𓁷𓐰𓂋𓏭𓐰𓇯,𓁷𓂋𓏭𓇯,"['𓁷', '𓂋', '𓏭', '𓇯']",108450,ḥr.ꞽ,NOUN,,Deckel (eines Räuchergerätes),,,0.0,"['𓁷', '𓂋', '𓏭', '𓇯']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,32,8,IBUBdzgPtx33CUWLrQ2DA2lH72k,hnw,hnw,𓉔𓈖𓐰𓏌𓐱𓏲𓏊𓏤,𓉔𓈖𓏌𓏲𓏊𓏤,"['𓉔', '𓈖', '𓏌', '𓏲', '𓏊', '𓏤']",98700,hnw,NOUN,,"[Topf]; Hin (Hohlmaß, ca. 1/2 Liter)",,,0.0,"['𓉔', '𓈖', '𓏌', '𓏲', '𓏊', '𓏤']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,32,10,IBUBd4XVeGrfw0l0vA3xZgpO7a8,pn,pn,𓊪𓐰𓈖,𓊪𓈖,"['𓊪', '𓈖']",59920,pn,PRON,,dieser [Dem.Pron. sg.m.],,,0.0,"['𓊪', '𓈖']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,33,1,IBUBd8KL8OmvQUzKvxgknWI64Qw,ꞽr,ꞽr,𓇋𓂋,𓇋𓂋,"['𓇋', '𓂋']",28160,ꞽr,PREP,,was anbetrifft (vorangestellt zur Betonung eines Satzgliedes),,,0.0,"['𓇋', '𓂋']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,33,2,IBUBd7yOfp9ztkswm2n1n23SoYE,m-ḫt,m-ḫt,𓅓𓆱𓐰𓐍𓐱𓏏𓂻,𓅓𓆱𓐍𓏏𓂻,"['𓅓', '𓆱', '𓐍', '𓏏', '𓂻']",65310,m-ḫt,ADV,,danach; dahinter,,,0.0,"['𓅓', '𓆱', '𓐍', '𓏏', '𓂻']","['complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,33,3,IBUBd3OSOQWLAU2wrFxvxAK18RU,rḏi̯.ḫr,rḏi̯.ḫr,𓂋𓐰𓂝𓐍𓐰𓂋,𓂋𓂝𓐍𓂋,"['𓂋', '𓂝', '𓐍', '𓂋']",96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,0.0,"['𓂋', '𓂝', '𓐍', '𓂋']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,33,4,IBUBd9HIWqkHRUt9uD7uuuudqkE,⸗tw,⸗tw,𓏏𓏲,𓏏𓏲,"['𓏏', '𓏲']",170100,⸗tw,PRON,,[Suffix Pron. sg.3.c.],,,0.0,"['𓏏', '𓏲']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,33,5,IBUBd4npsz3w5UKpvry0vLEhPNw,r,r,𓂋,𓂋,['𓂋'],91901,r,PREP,,"zu (lok.); bis (lok.); an (lok.); [in Richtung auf (e. Ort, e. Sache, e. Person)]; [lokal]",,,0.0,['𓂋'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,33,6,IBUBd0ZbAw8QUUFFkkj5PfDuuGA,ḥn.w,ḥn.w,𓎛𓆰𓐰𓈖𓏌𓏲𓏊𓏤,𓎛𓆰𓈖𓏌𓏲𓏊𓏤,"['𓎛', '𓆰', '𓈖', '𓏌', '𓏲', '𓏊', '𓏤']",106280,ḥn.w,NOUN,,Topf; Behältnis; Sachen,,,0.0,"['𓎛', '𓆰', '𓈖', '𓏌', '𓏲', '𓏊', '𓏤']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,33,7,IBUBdz9o0jpNCk4ThuacwBzLlZ4,n,n,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,33,8,IBUBd05PbE2LVkzUpBJ2G6ZClnI,ꜥꜣ.t,ꜥꜣ.t,𓉻𓐰𓏏𓐱𓏯𓊌,𓉻𓏏𓏯𓊌,"['𓉻', '𓏏', '𓏯', '𓊌']",34880,ꜥꜣ.t,NOUN,,Edelstein; wertvolles Material,,,0.0,"['𓉻', '𓏏', '𓏯', '𓊌']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,34,1,IBUBdzB8RB013EKzmST08Y1H4i8,wrḥ,wrḥ,𓅨𓐰𓂋𓎛𓏌𓐰𓂝,𓅨𓂋𓎛𓏌𓂝,"['𓅨', '𓂋', '𓎛', '𓏌', '𓂝']",48030,wrḥ,VERB,,aufstreichen; salben,,,0.0,"['𓅨', '𓂋', '𓎛', '𓏌', '𓂝']","['complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,34,2,IBUBdxRB7gLgDUQyiergESA2oHE,z,z,𓊃𓐰𓀀𓐱𓏤,𓊃𓀀𓏤,"['𓊃', '𓀀', '𓏤']",125010,z,NOUN,,Mann; Person; Wesen,,,0.0,"['𓊃', '𓀀', '𓏤']","['complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,34,3,IBUBdwatGVFQ303vhDVUIo87YQY,ꞽm,ꞽm,𓇋𓅓,𓇋𓅓,"['𓇋', '𓅓']",24640,ꞽm,ADV,,da; dort; davon; dadurch; damit,,,0.0,"['𓇋', '𓅓']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,35,2,IBUBdW6k8sTaR02vgMoPCmQpcNI,dr,dr,𓂧𓐰𓂋𓀜,𓂧𓂋𓀜,"['𓂧', '𓂋', '𓀜']",180130,dr,VERB,,entfernen; vertreiben; vertilgen,,,0.0,"['𓂧', '𓂋', '𓀜']","['complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,35,3,IBUBdw3cpo7g0kf0hw6yfkMyor8,ḫnt,ḫnt,𓏃𓈖𓐰𓏏𓂊,𓏃𓈖𓏏𓂊,"['𓏃', '𓈖', '𓏏', '𓂊']",118820,ḫnt,NOUN,,Schnupfen; Katarrh; Augenentzündung,,,0.0,"['𓏃', '𓈖', '𓏏', '𓂊']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,35,4,IBUBd2C3augcaUf7uUNOWcyjASw,pw,pw,𓊪𓏲,𓊪𓏲,"['𓊪', '𓏲']",59741,pw,PRON,,[Zweitnomen (zweigliedriger NS)]; [Kopula (dreigliedriger NS)],,,0.0,"['𓊪', '𓏲']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,35,5,IBUBd3YzNk7KaUIonmjIaAGwt1Y,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,35,6,IBUBd7PiPpLPI0MMiHrlJTs1oow,tp,tp,𓁶𓏤,𓁶𓏤,"['𓁶', '𓏤']",170860,tp,NOUN,,Kopf,,,0.0,"['𓁶', '𓏤']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,36,1,IBUBd5CTDfMcK0o7l0Y1BXN3HRE,ꞽr,ꞽr,𓇋𓂋,𓇋𓂋,"['𓇋', '𓂋']",28150,ꞽr,PREP,,wenn (konditional); wenn (temporal); als (temporal),,,0.0,"['𓇋', '𓂋']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,36,2,IBUBdWzSG0VSNEQFkZHcQQonQ1Y,sk.tw,sk.tw,𓋴𓎝𓎢𓂝𓐰𓏏𓐱𓏲,𓋴𓎝𓎢𓂝𓏏𓏲,"['𓋴', '𓎝', '𓎢', '𓂝', '𓏏', '𓏲']",146400,sk,VERB,,abfegen; abwischen,,,0.0,"['𓋴', '𓎝', '𓎢', '𓂝', '𓏏', '𓏲']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,36,3,IBUBd2v00d30gEHTpW0GeYkqWg8,ḥꜥ.PL,ḥꜥ.PL,𓎛𓂝𓐰𓄹𓏪,𓎛𓂝𓄹𓏪,"['𓎛', '𓂝', '𓄹', '𓏪']",101950,ḥꜥ.w,NOUN,,Körper; Leib; Fleisch; Selbst,,,0.0,"['𓎛', '𓂝', '𓄹', '𓏪']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,36,4,IBUBdQ0MAn3Suknvm3fNeh172Go,ꞽm,ꞽm,𓇋𓅓,𓇋𓅓,"['𓇋', '𓅓']",24640,ꞽm,ADV,,da; dort; davon; dadurch; damit,,,0.0,"['𓇋', '𓅓']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,36,5,IBUBd81LLZxYjkybooRaGWsZH0o,prr,prr,𓉐𓂋𓐰𓂋𓂻,𓉐𓂋𓂋𓂻,"['𓉐', '𓂋', '𓂋', '𓂻']",60920,pri̯,VERB,,herauskommen; herausgehen,,,0.0,"['𓉐', '𓂋', '𓂋', '𓂻']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,36,6,IBUBd2qF3DAwAUwSu9YDCEkzXOY,snfr,snfr,𓋴𓄤𓆑𓐰𓂋,𓋴𓄤𓆑𓂋,"['𓋴', '𓄤', '𓆑', '𓂋']",137350,snfr,VERB,,schön machen; vollkommen machen,,,0.0,"['𓋴', '𓄤', '𓆑', '𓂋']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,36,7,IBUBd1VGerLnsUhmijRPhQtdF18,n,n,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,36,8,IBUBdQjvMaPigUjEhFwZrclmAtY,ꞽnm,ꞽnm,𓇋𓆛𓐰𓈖𓌰𓅓𓁸𓐰𓏛,𓇋𓆛𓈖𓌰𓅓𓁸𓏛,"['𓇋', '𓆛', '𓈖', '𓌰', '𓅓', '𓁸', '𓏛']",27420,ꞽnm,NOUN,,Haut (von Mensch und Tier); Färbung,,,0.0,"['𓇋', '𓆛', '𓈖', '𓌰', '𓅓', '𓁸', '𓏛']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,37,2,IBUBdQ8II67dbkWni4B3Zq7cLQw,dr,dr,𓂧𓐰𓂋𓀜,𓂧𓂋𓀜,"['𓂧', '𓂋', '𓀜']",180130,dr,VERB,,entfernen; vertreiben; vertilgen,,,0.0,"['𓂧', '𓂋', '𓀜']","['complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,37,3,IBUBd4c5NzQM7EHtmHdBFHolFr8,nḏꜥ.w,nḏꜥ.w,𓈖𓆓𓂝𓏲𓐎𓐰𓏥,𓈖𓆓𓂝𓏲𓐎𓏥,"['𓈖', '𓆓', '𓂝', '𓏲', '𓐎', '𓏥']",91330,nḏꜥ.w,NOUN,,[eine Alterserscheinung],,,0.0,"['𓈖', '𓆓', '𓂝', '𓏲', '𓐎', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,37,4,IBUBd5jQTUe5yE0TpKDd1HJ84mU,ꞽmš.t,ꞽmš.t,𓇋𓐛𓅓𓈙𓐰𓏏𓐎𓐰𓏥,𓇋𓐛𓅓𓈙𓏏𓐎𓏥,"['𓇋', '𓐛', '𓅓', '𓈙', '𓏏', '𓐎', '𓏥']",26470,ꞽmš.t,NOUN,,[eine Alterserscheinung],,,0.0,"['𓇋', '𓐛', '𓅓', '𓈙', '𓏏', '𓐎', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,37,5,IBUBd1nEJKOIHkfwnAQfszjq0TE,nb.t,nb.t,𓎟𓐰𓏏,𓎟𓏏,"['𓎟', '𓏏']",81660,nb,ADJ,,jeder; alle; irgendein,,,0.0,"['𓎟', '𓏏']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,37,6,IBUBd5HYEQicz00OpmSHljfQwY4,tnꞽ,tnꞽ,𓏏𓐰𓈖𓇋𓐎𓐰𓏥,𓏏𓈖𓇋𓐎𓏥,"['𓏏', '𓈖', '𓇋', '𓐎', '𓏥']",172440,tnꞽ,NOUN,,Alterserscheinung,,,0.0,"['𓏏', '𓈖', '𓇋', '𓐎', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,37,7,IBUBd7barbPWGEtMsDlQM5KKYDk,nb,nb,𓎟,𓎟,['𓎟'],81660,nb,ADJ,,jeder; alle; irgendein,,,0.0,['𓎟'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,37,8,IBUBd666NeroyEw4mcrc4egASDk,srf.t,srf.t,𓋴𓂋𓐰𓆑𓏏𓐎𓐰𓏥,𓋴𓂋𓆑𓏏𓐎𓏥,"['𓋴', '𓂋', '𓆑', '𓏏', '𓐎', '𓏥']",139450,srf.t,NOUN,,Hautentzündung,,,0.0,"['𓋴', '𓂋', '𓆑', '𓏏', '𓐎', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,37,9,IBUBd4jYiBBW4kwmmWYQ3fmOzEQ,nb.t,nb.t,𓎟𓐰𓏏,𓎟𓏏,"['𓎟', '𓏏']",81660,nb,ADJ,,jeder; alle; irgendein,,,0.0,"['𓎟', '𓏏']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,37,11,IBUBdxNiOE6iyUj7qx8JhhVA2WI,wnn.t,wnn.t,𓃹𓐰𓈖𓈖𓐰𓏏,𓃹𓈖𓈖𓏏,"['𓃹', '𓈖', '𓈖', '𓏏']",46050,wnn,VERB,,existieren; sein,,,0.0,"['𓃹', '𓈖', '𓈖', '𓏏']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,37,12,IBUBd9h4rlIBY0TZjzBKyMeumeg,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,37,13,IBUBd7JKEzrD3Upmut1qyMkMK7U,ḥꜥ.PL,ḥꜥ.PL,𓎛𓂝𓐰𓄹𓏪,𓎛𓂝𓄹𓏪,"['𓎛', '𓂝', '𓄹', '𓏪']",101950,ḥꜥ.w,NOUN,,Körper; Leib; Fleisch; Selbst,,,0.0,"['𓎛', '𓂝', '𓄹', '𓏪']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,38,1,IBUBd2lWGgDKaEwQn4XBEXsBaYE,šs,šs,𓍱𓏤𓏛𓐰𓏥,𓍱𓏤𓏛𓏥,"['𓍱', '𓏤', '𓏛', '𓏥']",145520,sšr,NOUN,,Arbeit; Handlung; Sache,,,0.0,"['𓍱', '𓏤', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,38,2,IBUBd2y8fuo7dU2Hkrwo7Ap7UcM,ḥḥ,ḥḥ,𓁨𓏤,𓁨𓏤,"['𓁨', '𓏤']",109250,ḥḥ,NOUN,,Million,,,0.0,"['𓁨', '𓏤']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,38,3,IBUBdyhdxQowuEBYvMiNJAFOyQE,n,n,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,38,4,IBUBd7UmW4s9cUe8oyvvPL1AfxA,sp,sp,𓊃𓐰𓊪𓐱𓊗,𓊃𓊪𓊗,"['𓊃', '𓊪', '𓊗']",132310,zp,NOUN,,Mal,,,0.0,"['𓊃', '𓊪', '𓊗']","['complete', 'complete', 'complete']"
