text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",1,1,IBYCRe5PD9FnjU0mmsdYhT8Whq4,[…],[…],,[],[…],,,,,,,,0.0,[],[]
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",10,10,IBUBdwwU1HfFd0V6k1c0EAFetQg,mn.t,mn.t,𓏠𓐰𓈖𓏏𓐰𓅪,𓏠𓈖𓏏𓅪,"['𓏠', '𓈖', '𓏏', '𓅪']",69770,mn.t,NOUN,,Krankheit; Leiden,,,0.0,"['𓏠', '𓈖', '𓏏', '𓅪']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",10,11,IBUBd7YUsxwy7UC5qkF02Qd9Edk,ꞽm,ꞽm,𓇋𓅓,𓇋𓅓,"['𓇋', '𓅓']",24640,ꞽm,ADV,,da; dort; davon; dadurch; damit,,,0.0,"['𓇋', '𓅓']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",10,12,IBUBdz4XsKpFPkdln337N1YKZwU,mꞽ.tt,mꞽ.tt,𓏇𓏏𓐰𓏏𓏛,𓏇𓏏𓏏𓏛,"['𓏇', '𓏏', '𓏏', '𓏛']",67960,mꞽ.tꞽt,NOUN,,Gleiches,,,0.0,"['𓏇', '𓏏', '𓏏', '𓏛']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",10,13,IBUBd6CLQ1qDkERHvQABitG3kyQ,ḫꜣi̯.t,ḫꜣi̯.t,𓆼𓄿𓏏𓐰𓂝,𓆼𓄿𓏏𓂝,"['𓆼', '𓄿', '𓏏', '𓂝']",113400,ḫꜣi̯,VERB,,untersuchen (med.),,,0.0,"['𓆼', '𓄿', '𓏏', '𓂝']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",10,14,IBUBdyWf9PgW90h7suoVgV8aHJc,mn.t,mn.t,𓏠𓐰𓈖𓏏𓐰𓅪,𓏠𓈖𓏏𓅪,"['𓏠', '𓈖', '𓏏', '𓅪']",69770,mn.t,NOUN,,Krankheit; Leiden,,,0.0,"['𓏠', '𓈖', '𓏏', '𓅪']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",10,15,IBUBd3nEBhfUeUVWlZOp5i3c6ZU,z,z,𓊃𓐰𓀀𓐱𓏤,𓊃𓀀𓏤,"['𓊃', '𓀀', '𓏤']",125010,z,NOUN,,Mann; Person; Wesen,,,0.0,"['𓊃', '𓀀', '𓏤']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",10,16,IBUBd9ZZmtxnLUaiuB2ZIrRVl3k,r,r,𓂋,𓂋,['𓂋'],91909,r,PREP,,um zu (final); [Zweck],,,0.0,['𓂋'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",10,18,IBUBd2swx7huvE2diEpnPMV1CdA,[rḫ],rḫ,[<shortText>…</shortText>],[…],"['[', '…', ']']",95620,rḫ,VERB,,wissen; kennen; erkennen; wissen dass (mit Verbform),,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",10,19,IBUBdwIsNXdVm0q8p3LW6EG6B90,[šm.t],šm.t,[<shortText>…</shortText>],[…],"['[', '…', ']']",154400,šm.t,NOUN,,Schritt; Gang; Geschäft,,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",10,20,IBUBdxKVaev1ikDtpKgmLOmpivM,ḥꜣ.tꞽ,ḥꜣ.tꞽ,𓄂𓐰𓏏𓐱𓏭𓄣,𓄂𓏏𓏭𓄣,"['𓄂', '𓏏', '𓏭', '𓄣']",100400,ḥꜣ.tꞽ,NOUN,,Herz,,,0.0,"['𓄂', '𓏏', '𓏭', '𓄣']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",11,1,IBUBd6oDT1EQN0NmhOSJh0BHFcI,ꞽw,ꞽw,𓇋𓏲,𓇋𓏲,"['𓇋', '𓏲']",851515,ꞽw,PART,,[zur Satzmarkierung und in komplexen Verbformen],,,0.0,"['𓇋', '𓏲']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",11,2,IBUBdwz1YwtYBkxNqqrrlYctCHs,mt.w[.PL],mt.w.PL,𓂸𓐰𓏏𓏲𓏯𓑅,𓂸𓏏𓏲𓏯𓑅,"['𓂸', '𓏏', '𓏲', '𓏯', '\U00013445']",77310,mt,NOUN,,Gefäß (des Körpers); Band; Sehne,,,0.2,"['𓂸', '𓏏', '𓏲', '𓏯', '…']","['complete', 'complete', 'complete', 'complete', 'missing']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",11,3,IBUBd2se8LzmX0xLk3YTWS2IEBQ,ꞽm,ꞽm,𓇋𓅓,𓇋𓅓,"['𓇋', '𓅓']",400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,"['𓇋', '𓅓']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",11,4,IBUBd2bd0XPKN08ejkSbPWnMcvg,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",11,5,IBUBdwQ82E2wlkWFiUcv7rMC0PY,n,n,𓈖,𓈖,['𓈖'],78873,n,PREP,,hin zu; von her; [Dativ: Richtung],,,0.0,['𓈖'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",11,6,IBUBd96iEpvsj0f2jCm3vNh0Eh8,ꜥ.t,ꜥ.t,𓂝𓐰𓏏𓄹𓐰𓏥,𓂝𓏏𓄹𓏥,"['𓂝', '𓏏', '𓄹', '𓏥']",34550,ꜥ.t,NOUN,,Glied; Körperteil,,,0.0,"['𓂝', '𓏏', '𓄹', '𓏥']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",11,7,IBUBd2oWW1tDDELLpMhyF3mtlqg,[nb.t],nb.t,[<shortText>…</shortText>],[…],"['[', '…', ']']",81660,nb,ADJ,,jeder; alle; irgendein,,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,1,IBUBd3Pif8pAmUaxvZFUeJZBtTU,[ꞽr],ꞽr,[<shortText>…</shortText>],[…],"['[', '…', ']']",28160,ꞽr,PREP,,was anbetrifft (vorangestellt zur Betonung eines Satzgliedes),,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,2,IBUBd5utwsaJSU6nvT8v2IxnuIE,nw,nw,𓈖𓑕𓐰𓍇𓑕𓏌𓏲,𓈖𓑕𓍇𓑕𓏌𓏲,"['𓈖', '\U00013455', '𓍇', '\U00013455', '𓏌', '𓏲']",500046,nw,PRON,,diese [Dem. Pron. pl.c.],,,0.25,"['𓈖', '𓍇', '𓏌', '𓏲']","['damaged', 'damaged', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,3,IBUBd3zwhy2vTkvspeHagbufV4E,ḏḏ.w,ḏḏ.w,𓂞𓐰𓂞𓏲,𓂞𓂞𓏲,"['𓂞', '𓂞', '𓏲']",96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,0.0,"['𓂞', '𓂞', '𓏲']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,4,IBUBdx0TzQfdqk8ttdrGB1EYvWY,wꜥb.w.PL-sḫm.t,wꜥb.w.PL-sḫm.t,𓌂𓐍𓐰𓏏𓐱𓏯𓃂𓈗𓏲𓀀𓐰𓏥,𓌂𓐍𓏏𓏯𓃂𓈗𓏲𓀀𓏥,"['𓌂', '𓐍', '𓏏', '𓏯', '𓃂', '𓈗', '𓏲', '𓀀', '𓏥']",855696,wꜥb-Sḫm.t,NOUN,,Wab-Priester der Sachmet,,,0.0,"['𓌂', '𓐍', '𓏏', '𓏯', '𓃂', '𓈗', '𓏲', '𓀀', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,5,IBUBd3d2CglFRUTEiMGxtgNewkY,zwn(.w),zwn.w,𓌕𓐰𓏌𓐱𓏤,𓌕𓏌𓏤,"['𓌕', '𓏌', '𓏤']",855957,zwn.w,NOUN,,Arzt,,,0.0,"['𓌕', '𓏌', '𓏤']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,6,IBUBdyB6ah1PKk41v9KlQkDI4kc,nb,nb,𓎟,𓎟,['𓎟'],81660,nb,ADJ,,jeder; alle; irgendein,,,0.0,['𓎟'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,7,IBUBdWxkdiGQxEmhgCuUP8QRlOE,ḏr.t⟨ꞽ⟩.DU{.PL},ḏr.tꞽ.DU,𓂧𓐰𓂧𓏏𓐰𓏥,𓂧𓂧𓏏𓏥,"['𓂧', '𓂧', '𓏏', '𓏥']",184630,ḏr.t,NOUN,,Hand; Handvoll (als Maß),,,0.0,"['𓂧', '𓂧', '𓏏', '𓏥']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,8,IBUBdQMo7FkTwknTpJkJUxmNchQ,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,9,IBUBd7vtzJrEWkmrscD4mWoOWRw,ḏbꜥ.PL,ḏbꜥ.PL,𓂭𓂭𓂭,𓂭𓂭𓂭,"['𓂭', '𓂭', '𓂭']",183430,ḏbꜥ,NOUN,,Finger,,,0.0,"['𓂭', '𓂭', '𓂭']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,10,IBUBd4Qss2YzKU9wtyBcncW9GSc,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,12,IBUBd2RJ1YYyw0QLs7CUabg8RHo,[ḥr],ḥr,[<shortText>…</shortText>],[…],"['[', '…', ']']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,13,IBUBd19ItJTY30FQk8MjhA8dhHM,[tp],tp,[<shortText>…</shortText>],[…],"['[', '…', ']']",170860,tp,NOUN,,Kopf,,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,14,IBUBd0gnmB6hcE32pku3MpnufWI,[ḥr],ḥr,[<shortText>…</shortText>],[…],"['[', '…', ']']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,15,IBUBdzoCXiBly0qWveU8XoLVm0w,[mḥꜣ],mḥꜣ,[<shortText>…</shortText>]𓁶,[…]𓁶,"['[', '…', ']', '𓁶']",73700,mḥꜣ,NOUN,,Hinterkopf,,,0.5,"['…', '𓁶']","['missing', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,16,IBUBd87UqosHBkiUq0MelMx6Vmk,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,17,IBUBdyjNO1SQekEPl9tjpgIZlaU,ḏr.t⟨ꞽ⟩.DU{.PL},ḏr.tꞽ.DU,𓂧𓐰𓂧𓏏𓐰𓏥,𓂧𓂧𓏏𓏥,"['𓂧', '𓂧', '𓏏', '𓏥']",184630,ḏr.t,NOUN,,Hand; Handvoll (als Maß),,,0.0,"['𓂧', '𓂧', '𓏏', '𓏥']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,18,IBUBdyxgQ5ovCUUIoLjVRxHCNwY,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,19,IBUBd8tJ29vw2kkonez9yujJbto,s.t,s.t,𓊨𓑕𓏏𓐰𓉐,𓊨𓑕𓏏𓉐,"['𓊨', '\U00013455', '𓏏', '𓉐']",125100,s.t,NOUN,,Sitz; Stelle; Stellung,,,0.16666666666666666,"['𓊨', '𓏏', '𓉐']","['damaged', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,20,IBUBdxZD4YWdsENEkVgkk4LCvS4,ꞽb,ꞽb,𓄣𓏤,𓄣𓏤,"['𓄣', '𓏤']",23290,ꞽb,NOUN,,Herz; Verstand; Charakter; Wunsch,,,0.0,"['𓄣', '𓏤']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,21,IBUBdzUKGCdqykHDsuz8ggZCNms,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,22,IBUBd5WCpP2WtkQPrGK3GylWaM0,rd.DU,rd.DU,𓂾𓂾,𓂾𓂾,"['𓂾', '𓂾']",96600,rd,NOUN,,Fuß; (unteres) Bein; Fußspur,,,0.0,"['𓂾', '𓂾']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,23,IBUBd7mhdjLGd0wClmW90NBi2bw,ḫꜣ[ꜣ],ḫꜣꜣ,𓆼[<shortText>…</shortText>],𓆼[…],"['𓆼', '[', '…', ']']",113400,ḫꜣi̯,VERB,,untersuchen (med.),,,0.5,"['𓆼', '…']","['complete', 'missing']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,24,IBUBd1gkEMes3U9ej0cWo0q4EPg,⸗[f],⸗f,[<shortText>…</shortText>],[…],"['[', '…', ']']",10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,25,IBUBd8DidFJSVU4Io4WbWAsH5og,[n],n,[<shortText>…</shortText>],[…],"['[', '…', ']']",78874,n,PREP,,wegen (Grund),,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",12,26,IBUBdQT4rxF81UPpmOC8ZKfV2mo,ḥꜣ.tꞽ,ḥꜣ.tꞽ,𓄂𓐰𓏏𓐱𓏭𓄣,𓄂𓏏𓏭𓄣,"['𓄂', '𓏏', '𓏭', '𓄣']",100400,ḥꜣ.tꞽ,NOUN,,Herz,,,0.0,"['𓄂', '𓏏', '𓏭', '𓄣']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",14,1,IBUBdWoZcu0ebkMqobl23u0CFrQ,n.t-pw,n.t-pw,𓈖𓐰𓏏𓐱𓊪𓏲,𓈖𓏏𓊪𓏲,"['𓈖', '𓏏', '𓊪', '𓏲']",89780,n.ꞽt-pw,NOUN,,"es ist der Fall, dass; es stimmt (in Rechnungen)",,,0.0,"['𓈖', '𓏏', '𓊪', '𓏲']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",14,3,IBUBd3oM6LCuikrMooOC4xkEGi0,[mdwi̯],mdwi̯,[<shortText>…</shortText>],[…],"['[', '…', ']']",78140,mdwi̯,VERB,,sprechen; reden; (über etwas) schlecht reden; fordern,,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",14,4,IBUBdyAbafWH8kXNoPTXqpMq2t4,⸗[f],⸗f,[<shortText>…</shortText>],[…],"['[', '…', ']']",10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",14,5,IBUBd4GnX9D9TUO1jiOQL9QWtFI,[ḫ]n[t],ḫnt,[<shortText>…</shortText>]𓈖𓐰𓑄,[…]𓈖𓑄,"['[', '…', ']', '𓈖', '\U00013444']",119040,ḫnt,PREP,,vorn an (lokal); aus etwas (partitiv); in,,,0.6666666666666666,"['…', '𓈖', '…']","['missing', 'complete', 'missing']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",14,6,IBUBd9aTxnk1H0pItBmnhTWFd7M,mt,mt,𓂸𓐰𓏏𓐱𓏯,𓂸𓏏𓏯,"['𓂸', '𓏏', '𓏯']",77310,mt,NOUN,,Gefäß (des Körpers); Band; Sehne,,,0.0,"['𓂸', '𓏏', '𓏯']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",14,7,IBUBdzFS3fokhkWcsAYd6ozEA1I,nb,nb,𓎟,𓎟,['𓎟'],81660,nb,ADJ,,jeder; alle; irgendein,,,0.0,['𓎟'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",14,8,IBUBd6DRKhEOW0jpkBhv4Y2Dl2M,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",14,9,IBUBdyXvFLK3m0EomxmyNfZATWA,ꜥ.t,ꜥ.t,𓂝𓐰𓏏𓄹,𓂝𓏏𓄹,"['𓂝', '𓏏', '𓄹']",34550,ꜥ.t,NOUN,,Glied; Körperteil,,,0.0,"['𓂝', '𓏏', '𓄹']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",14,10,IBUBd8JTPQaFI0smu6RWj46l8A0,nb.t,nb.t,𓎟𓐰𓏏,𓎟𓏏,"['𓎟', '𓏏']",81660,nb,ADJ,,jeder; alle; irgendein,,,0.0,"['𓎟', '𓏏']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",15,1,IBUBd6QNk5id208VhE93nxf5B18,ḏd,ḏd,𓆓𓂧,𓆓𓂧,"['𓆓', '𓂧']",185810,ḏd,VERB,,sagen; mitteilen,,,0.0,"['𓆓', '𓂧']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",15,2,IBUBd7vbGWrQ70l0p9l4SMqQ4tU,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",15,3,IBUBd4bzhr5zckn2lYBQiPils8A,ḫꜣi̯.t,ḫꜣi̯.t,𓆼𓄿𓏏𓐰𓂝,𓆼𓄿𓏏𓂝,"['𓆼', '𓄿', '𓏏', '𓂝']",113400,ḫꜣi̯,VERB,,untersuchen (med.),,,0.0,"['𓆼', '𓄿', '𓏏', '𓂝']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",15,4,IBUBdzJW2vQdWEjjmeFopcrwlyg,r,r,𓂋,𓂋,['𓂋'],91903,r,PREP,,betreffs; bezüglich; gemäß,,,0.0,['𓂋'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",15,5,IBUBd2o2PZsTY0g7uL45FQzUee4,[ḏi̯.t],ḏi̯.t,[<shortText>…</shortText>],[…],"['[', '…', ']']",96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",15,6,IBUBdQuIfTdkeEkXizYLuiDsIiQ,[__],__,[<shortText>…</shortText>],[…],"['[', '…', ']']",850833,__,NOUN,,[Substantiv oder ein substantivischer Ausdruck],,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",15,7,IBUBd5kmZWpwHUz6shCtgQdh5Ws,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",15,8,IBUBd595GW57GECVkTTJi1vPpRw,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",15,9,IBUBd2Kt6yIM90Ect7sZUJS65B8,mt[.w.PL],mt.w.PL,𓂸𓐰𓏏𓐱𓏲𓑅,𓂸𓏏𓏲𓑅,"['𓂸', '𓏏', '𓏲', '\U00013445']",77310,mt,NOUN,,Gefäß (des Körpers); Band; Sehne,,,0.25,"['𓂸', '𓏏', '𓏲', '…']","['complete', 'complete', 'complete', 'missing']"
