text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",2,2,IBYCeHA0p4jgAEx8ove2UWsCzu4,šsꜣ.w,šsꜣ.w,𓄃𓏲𓏛𓐰𓏥,𓄃𓏲𓏛𓏥,"['𓄃', '𓏲', '𓏛', '𓏥']",157100,šsꜣ.w,NOUN,,Diagnostik; Heilkunde,,,0.0,"['𓄃', '𓏲', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",9,6,IBYCdH2mQb25ZUKjhm3mAHPooGo,ꞽwf,ꞽwf,𓇋𓏲𓐰𓆑𓄹𓐰𓏥,𓇋𓏲𓆑𓄹𓏥,"['𓇋', '𓏲', '𓆑', '𓄹', '𓏥']",22520,ꞽwf,NOUN,,Fleisch; Körper,,,0.0,"['𓇋', '𓏲', '𓆑', '𓄹', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",9,7,IBYCdJTmZjWd4U78hWJqhjF64dU,wꜣḏ,wꜣḏ,𓇅,𓇅,['𓇅'],600304,wꜣḏ,ADJ,,grün; frisch; jung,,,0.0,['𓇅'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",9,8,IBYCdFGx9qUEokEOmBQvp6zeH5s,hrw,hrw,𓇳𓏤,𓇳𓏤,"['𓇳', '𓏤']",99060,hrw,NOUN,,Tag,,,0.0,"['𓇳', '𓏤']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",9,9,IBYCdAn7XvgurE0bmFdoLXsZk1Q,tp.ꞽ,tp.ꞽ,𓁶𓊪𓐰𓏭,𓁶𓊪𓏭,"['𓁶', '𓊪', '𓏭']",171460,tp.ꞽ,ADJ,,erster,,,0.0,"['𓁶', '𓊪', '𓏭']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",10,1,IBYCdBw32Xa9wUWysEltptS2vHw,srwḫ,srwḫ,𓋴𓂋𓏲𓐍𓐰𓏛,𓋴𓂋𓏲𓐍𓏛,"['𓋴', '𓂋', '𓏲', '𓐍', '𓏛']",139310,srwḫ,VERB,,behandeln; pflegen,,,0.0,"['𓋴', '𓂋', '𓏲', '𓐍', '𓏛']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",10,2,IBYCdKWu7zcMKUZxjgP5WrMS5Fc,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",10,3,IBYCdB8BVrItT0nUvTFtqYalrIU,sw,sw,𓇓𓏲,𓇓𓏲,"['𓇓', '𓏲']",129490,sw,PRON,,er [Enkl. Pron. sg.3.m.]; sich [Enkl. Pron. sg.3.m.]; ihn [Enkl. Pron. sg.3.m.],,,0.0,"['𓇓', '𓏲']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",10,4,IBYCdKaAmnHTU0pliaylbFm5TbY,m-ḫt,m-ḫt,𓅓𓆱𓐰𓐍𓐱𓏏𓂻,𓅓𓆱𓐍𓏏𓂻,"['𓅓', '𓆱', '𓐍', '𓏏', '𓂻']",65310,m-ḫt,ADV,,danach; dahinter,,,0.0,"['𓅓', '𓆱', '𓐍', '𓏏', '𓂻']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",10,5,IBYCdAZKut1nukA9smDa7E3ylIk,⟨m⟩,m,,,[],64364,m,PREP,,mittels; durch (etwas); [instrumental],,,0.0,[],[]
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",10,6,IBYCdBPIDPkW4EX8qidOqt5yJcw,mrḥ.t,mrḥ.t,𓎯𓏏𓐰𓏥,𓎯𓏏𓏥,"['𓎯', '𓏏', '𓏥']",72840,mrḥ.t,NOUN,,Fett (allg.); Salböl,,,0.0,"['𓎯', '𓏏', '𓏥']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",10,7,IBYCdHTFj6BLckxkqTmWTeltXHY,bꞽ.t,bꞽ.t,𓆤𓏏𓐰𓏯𓏊𓐰𓏥,𓆤𓏏𓏯𓏊𓏥,"['𓆤', '𓏏', '𓏯', '𓏊', '𓏥']",54210,bꞽ.t,NOUN,,Honig,,,0.0,"['𓆤', '𓏏', '𓏯', '𓏊', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",10,8,IBYCdIw5BQ3rHE69jg06Wv8Wkms,ftt,ftt,𓆑𓐰𓏏𓐱𓏏𓄦,𓆑𓏏𓏏𓄦,"['𓆑', '𓏏', '𓏏', '𓄦']",64200,ftt,NOUN,,"[pflanzlicher Faserstoff (Faserbausch, gezupftes Leinen)]",,,0.0,"['𓆑', '𓏏', '𓏏', '𓄦']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",10,9,IBYCdHjDyyQFoEQhkHvvHyk73fI,rꜥw-nb,rꜥw-nb,𓇳𓐱𓏤𓐰𓎟,𓇳𓏤𓎟,"['𓇳', '𓏤', '𓎟']",93320,rꜥw-nb,ADV,,jeden Tag; täglich,,,0.0,"['𓇳', '𓏤', '𓎟']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",10,11,IBYCdDplnSirSkKRkRhpGx8fMXM,r,r,𓂋,𓂋,['𓂋'],91910,r,PREP,,so dass; bis dass (Konjunktion),,,0.0,['𓂋'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",10,12,IBYCdDgJp4jipUqNuMfVxN2Bo9g,nḏm,nḏm,𓇛𓅓𓏛,𓇛𓅓𓏛,"['𓇛', '𓅓', '𓏛']",500020,nḏm,VERB,,süß sein; angenehm sein; froh sein,,,0.0,"['𓇛', '𓅓', '𓏛']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",10,13,IBYCdOomPzkN80nhvtzdFNfqfQw,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,1,IBYCdLhhvbjwh0XMoR5NWynOXis,ꞽr,ꞽr,𓇋𓂋,𓇋𓂋,"['𓇋', '𓂋']",28150,ꞽr,PREP,,wenn (konditional); wenn (temporal); als (temporal),,,0.0,"['𓇋', '𓂋']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,2,IBYCdBSJxDTXG0g1jSWZWi6imYE,swt,swt,𓇓𓅱𓐰𓏏,𓇓𓅱𓏏,"['𓇓', '𓅱', '𓏏']",130840,swt,PART,,[enkl. Partikel],,,0.0,"['𓇓', '𓅱', '𓏏']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,3,IBYCdMQQWIpo5kSng2L310QfnFA,gmi̯,gmi̯,𓅠𓅓,𓅠𓅓,"['𓅠', '𓅓']",167210,gmi̯,VERB,,finden; entdecken; vorfinden; in der Lage sein,,,0.0,"['𓅠', '𓅓']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,4,IBYCdJNMEJqcJ0fSmiexjeVO8x8,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,5,IBYCdAC4dGCFL021vOU5xZjCJnY,((sw)),sw,𓇓𓏲,𓇓𓏲,"['𓇓', '𓏲']",129490,sw,PRON,,er [Enkl. Pron. sg.3.m.]; sich [Enkl. Pron. sg.3.m.]; ihn [Enkl. Pron. sg.3.m.],,,0.0,"['𓇓', '𓏲']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,6,IBYCdNFSVgpz2k86pM43nH4LIbY,šmm,šmm,𓈙𓅓𓅓𓊮,𓈙𓅓𓅓𓊮,"['𓈙', '𓅓', '𓅓', '𓊮']",154890,šmm,VERB,,heiß werden; fiebern,,,0.0,"['𓈙', '𓅓', '𓅓', '𓊮']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,7,IBYCdB6Pfyb260lVkOPwHoWdzJE,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,8,IBYCdET50mwuhkwHlF6Qvb7NklY,ẖr,ẖr,𓌨𓐰𓂋,𓌨𓂋,"['𓌨', '𓂋']",851509,ẖr,PREP,,infolge (Grund); [kausal],,,0.0,"['𓌨', '𓂋']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,9,IBYCdHMVY1f8GUwrp2FIi3auQdY,wbn.w,wbn.w,𓇶𓏌𓏲𓂐,𓇶𓏌𓏲𓂐,"['𓇶', '𓏌', '𓏲', '𓂐']",45190,wbn.w,NOUN,,offene Wunde; Verletzung,,,0.0,"['𓇶', '𓏌', '𓏲', '𓂐']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,10,IBYCdDVDthpisUZTq9L8vGZLyNg,pf,pf,𓊪𓆑,𓊪𓆑,"['𓊪', '𓆑']",59880,pf,PRON,,jener [Dem.Pron. sg.m],,,0.0,"['𓊪', '𓆑']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,11,IBYCdDcSJdYeTU4mgXKSOQDHN9I,wꜣḥ.ḫr,wꜣḥ.ḫr,𓎝𓎛𓏛𓐍𓐰𓂋,𓎝𓎛𓏛𓐍𓂋,"['𓎝', '𓎛', '𓏛', '𓐍', '𓂋']",43010,wꜣḥ,VERB,,legen; dauern; opfern; zurücklassen,,,0.0,"['𓎝', '𓎛', '𓏛', '𓐍', '𓂋']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,12,IBYCdGkrUum61UBjsDP8KoOwW20,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,13,IBYCeOojD9YD70pYiMqvAtpYnDI,n,n,𓈖,𓈖,['𓈖'],400055,n,PREP,,zu (jmd.); für (jmd.); [Dativ: Nutzen]; zu (jmd.) gehörig (poss.),,,0.0,['𓈖'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,14,IBYCePfHv5GrRE72ipDx29DqE8A,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,15,IBYCdBhXfdBXhEQWiDCa3OYf1Rg,ftt,ftt,𓆑𓐰𓏏𓐱𓏏𓄦,𓆑𓏏𓏏𓄦,"['𓆑', '𓏏', '𓏏', '𓄦']",64200,ftt,NOUN,,"[pflanzlicher Faserstoff (Faserbausch, gezupftes Leinen)]",,,0.0,"['𓆑', '𓏏', '𓏏', '𓄦']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,16,IBYCdJskZbwZckb1p4WoQxjjiow,šw,šw,𓆄𓏲𓇳,𓆄𓏲𓇳,"['𓆄', '𓏲', '𓇳']",152730,šwi̯,ADJ,,trocken,,,0.0,"['𓆄', '𓏲', '𓇳']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,17,IBYCdNxFQQ2Iz054sgXT73RO3y0,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,18,IBYCdJWRSozBEU04rbTHDtM8RTI,rʾ,rʾ,𓂋𓏤,𓂋𓏤,"['𓂋', '𓏤']",92570,rʾ,NOUN,,Öffnung; Tür,,,0.0,"['𓂋', '𓏤']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,19,IBYCdKiBLhT9UUQ9vxaMINSOP2g,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,21,IBYCdNI2v0FQKkfAldI5XyOg4a4,wbn.w,wbn.w,𓇶𓏌𓏲𓂐,𓇶𓏌𓏲𓂐,"['𓇶', '𓏌', '𓏲', '𓂐']",45190,wbn.w,NOUN,,offene Wunde; Verletzung,,,0.0,"['𓇶', '𓏌', '𓏲', '𓂐']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",11,22,IBYCdICeOrA1D03itbq0sKQhpp4,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",12,1,IBYCdKYlwM4R2EeqgT565LirTno,ḏi̯,ḏi̯,𓂡,𓂡,['𓂡'],96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,0.0,['𓂡'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",12,2,IBYCdNK7GNIlVE1rqQo3pqCk0PY,r,r,𓂋,𓂋,['𓂋'],91901,r,PREP,,"zu (lok.); bis (lok.); an (lok.); [in Richtung auf (e. Ort, e. Sache, e. Person)]; [lokal]",,,0.0,['𓂋'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",12,3,IBYCdOihw36jjUz5jwIDuxvXio0,tꜣ,tꜣ,𓇾𓐰𓏤𓐱𓈇,𓇾𓏤𓈇,"['𓇾', '𓏤', '𓈇']",400577,tꜣ,NOUN,,Ackerboden; bebaubares Land; Erdboden; (Fuß)boden,,,0.0,"['𓇾', '𓏤', '𓈇']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",12,4,IBYCdAfEBdYfcUryhWvZvC8tzAU,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",12,5,IBYCdGWLsdgmukNghQfO9AwfKLw,mnꞽ.PL,mnꞽ.PL,𓌙𓏤𓐰𓏥,𓌙𓏤𓏥,"['𓌙', '𓏤', '𓏥']",863006,mnꞽ.w,NOUN,,Ruhebett,,,0.0,"['𓌙', '𓏤', '𓏥']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",12,6,IBYCdK4o6Ddvc0BFiQ4GjSC2fVE,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",12,7,IBYCdDhFUrrHJ0PEnKAhhtj0kIE,r,r,𓂋,𓂋,['𓂋'],91910,r,PREP,,so dass; bis dass (Konjunktion),,,0.0,['𓂋'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",12,8,IBYCdFK51QlL6U93tosLxO7pPQE,nḏm,nḏm,𓇛𓅓𓏛,𓇛𓅓𓏛,"['𓇛', '𓅓', '𓏛']",500020,nḏm,VERB,,süß sein; angenehm sein; froh sein,,,0.0,"['𓇛', '𓅓', '𓏛']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",12,9,IBYCdOIIA25p6E8WkV5hKyuQQ40,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",14,1,IBYCdB5YATszbkGpjbhH5GqUBzI,šsꜣ.w,šsꜣ.w,𓄃𓏲𓏛𓐰𓏥,𓄃𓏲𓏛𓏥,"['𓄃', '𓏲', '𓏛', '𓏥']",157100,šsꜣ.w,NOUN,,Diagnostik; Heilkunde,,,0.0,"['𓄃', '𓏲', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",14,2,IBYCdFavJw83qEublBKmSmZ81wI,wbn.w,wbn.w,𓇶,𓇶,['𓇶'],45190,wbn.w,NOUN,,offene Wunde; Verletzung,,,0.0,['𓇶'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",14,3,IBYCdHL5qDwNj0orlSXbZR2aH2s,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",14,4,IBYCdIbGGq8QcEHyvzCccz82chc,kf.t,kf.t,𓎡𓐰𓆑𓏏𓐰𓌪,𓎡𓆑𓏏𓌪,"['𓎡', '𓆑', '𓏏', '𓌪']",863016,kf.t,NOUN,,Klaff (einer Wunde),,,0.0,"['𓎡', '𓆑', '𓏏', '𓌪']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",14,5,IBYCdOzHuNbtaEj3vqzjFsRtc2U,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",14,6,IBYCdDVu9nlHr06Hsu8zMADHVg8,ṯ(ꜣ)z,ṯꜣz,𓋭𓐰𓏤,𓋭𓏤,"['𓋭', '𓏤']",176810,ṯꜣz,NOUN,,Wirbelknochen; Wirbelsäule,,,0.0,"['𓋭', '𓏤']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",14,7,IBYCdArtsuA5QU1GqXYQcO8gpAw,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",14,8,IBYCdEfliEWsW0kTrXXitZLDLVg,nḥb.t,nḥb.t,𓅘𓎛𓃀𓏏𓐰𓄹,𓅘𓎛𓃀𓏏𓄹,"['𓅘', '𓎛', '𓃀', '𓏏', '𓄹']",86210,nḥb.t,NOUN,,Nacken; Hals,,,0.0,"['𓅘', '𓎛', '𓃀', '𓏏', '𓄹']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",14,9,IBYCdOSDqiXckEOgmexoxmNu630,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",15,1,IBYCdB7Fqbeeh0dei1tkWeLYloo,ꞽr,ꞽr,𓇋𓂋,𓇋𓂋,"['𓇋', '𓂋']",28150,ꞽr,PREP,,wenn (konditional); wenn (temporal); als (temporal),,,0.0,"['𓇋', '𓂋']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",15,2,IBYCdP5kAZVUP0Q4nKh4evXXYV4,ḫꜣi̯,ḫꜣi̯,𓂡,𓂡,['𓂡'],113400,ḫꜣi̯,VERB,,untersuchen (med.),,,0.0,['𓂡'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",15,3,IBYCdNSozzahQEpmq0ZC924MfQY,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",15,4,IBYCdLJH0ED5q0pUgbdrSSLfR2A,z,z,𓊃𓐰𓀀𓐱𓏤,𓊃𓀀𓏤,"['𓊃', '𓀀', '𓏤']",125010,z,NOUN,,Mann; Person; Wesen,,,0.0,"['𓊃', '𓀀', '𓏤']","['complete', 'complete', 'complete']"
